Guid,AccountId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
757bc5ff-f751-4f7d-bb43-b3116cc757e3,75d0e60f-b11c-476f-89e3-bcd2c10821fa,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
d3b252b4-ae2d-4aba-aed0-d5c273681154,ab64517f-1f3b-47a7-a1fd-8ecea56da292,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
7dffa3a7-7611-4aa7-88c2-d0b7b4b20d74,caf51328-8769-4593-893b-04e2b34a246f,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
824af019-7986-4328-95db-780ddddcc58c,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
bf090c6e-8092-4291-bb01-1123d0e8374b,6f09e493-6a32-46d8-91f4-d1c1d0303a91,#N/A,#N/A,#N/A,Problem,New,#N/A,Please update my profile access,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
73e39a14-7391-4946-9182-a1a688878dd1,d1e7fe16-afbf-4b21-881a-79c9518bfc60,#N/A,#N/A,#N/A,Problem,New,User didn't attend training,Some fields from report not populating,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
9ab64fae-0185-4b80-b315-a7f12946ad20,71380217-6fe7-4fae-bf50-646258373013,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
347b23d8-3e66-4ead-bbca-633d39bf5770,936cad65-ab58-4988-ab3d-95ba9d99c222,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1979bd68-1801-4dd2-b964-c67a868eaeeb,1e7201f0-3122-4f6d-93f7-6e3a536798c7,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
7cb340b2-7807-4b67-92d6-2bd1f9bec900,af5306f0-383e-4977-b4f7-fee0efaa1be6,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
57beca00-e1f3-42af-b12a-d87b6d698f18,1131bb81-2f20-4695-8cda-9aac8653467c,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
8fbfefbd-8cd1-4891-936e-8a6c670ba97a,929614ff-c622-499b-8a68-d7f111eec76d,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
b6148b5c-522c-424b-9efa-5be292ceb033,8d20fc37-4127-4e68-a46f-f01ea0597ce2,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
60281883-6d3c-4dbe-b7d2-d67de3eaeb28,a1d22532-27d5-4c5d-9dd8-ffbddc328fbd,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
3be7de9d-4339-4e8f-9cf0-1a4f956d4f70,b502b5f9-e616-4de4-92d3-c0715225ebae,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,2024-08-21T17:26:05.000Z,false,#N/A,#N/A,#N/A
5d8d6b90-1626-4620-a07f-dc30c9fba401,498fa26e-6e4e-4ace-b1f6-49f12603af85,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
aa1b8464-cf54-4b52-b97d-78aa3ada929b,a63edf52-6bad-4710-ac45-7b9611541238,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7c1a4147-7352-4214-a581-578fcfde2549,b87dad07-fad3-444d-8f0a-6fd1d89f91fb,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
b213e677-5c6c-4530-bf1a-923d9e93b587,a1d22532-27d5-4c5d-9dd8-ffbddc328fbd,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
df0fd3e5-5d9f-42fc-b137-536100290821,8387b2ff-2279-48b7-b907-dde12c7a1f3d,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
201968ae-ef49-4542-bbe0-f5a10c4c5706,34358351-a3dd-4cbf-b704-5592c334f51a,#N/A,#N/A,#N/A,#N/A,Approved,#N/A,Wireless router not broadcasting.,Medium,Wireless router not broadcasting. No one hears my screams...,#N/A,false,#N/A,#N/A,#N/A
e96e60c4-7ad8-48a5-9c25-e05a66feee26,2bf33df0-1ef1-4e67-87f1-4ab40cc4f13f,#N/A,#N/A,#N/A,Question,Rejected,Complex functionality,Adding to dynamic QM/ link,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
a1693f9e-fc9f-48c1-9a31-66f69d585dfe,0559b0b9-f82f-462c-866f-ee5ec093adc5,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
b69a7243-4049-49dc-be5e-a754a37a6cd4,4ea4dbe1-6a2e-400d-aaf6-7b16d3e4addd,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
edf7e244-426b-4394-af25-94765f5e3429,3caa8188-678e-41d3-957a-7390d5dac12d,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
cf323bdb-ee8f-4669-8a91-a17caa330041,8d20fc37-4127-4e68-a46f-f01ea0597ce2,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
6d043a4a-b85e-4f92-ae52-8e63414d703d,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
50bf94c1-5f33-4aa6-9bb3-f0829a0e844b,64668e53-9fb1-4bfb-aa43-80bba795a6de,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1785d3f9-741f-40a2-a26a-16a34b88826b,2787b426-2ab0-40ed-9bba-054e67a11c0e,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
7dad9095-c820-4d22-87eb-cbe62b40df9b,929614ff-c622-499b-8a68-d7f111eec76d,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
f236ce71-825b-4041-8d20-4cf374b63f4e,b502b5f9-e616-4de4-92d3-c0715225ebae,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
9b2e183e-9183-446b-9e58-fbc9bb62d332,539fc471-59df-429a-b532-8bdfd5415e43,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
2d55184a-9ab9-4d95-b762-aeac63308745,8935e75f-d5c0-4863-ab47-e2a17be1cb9d,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
4b475d63-830b-48dd-b687-6dd6af1f1e94,539fc471-59df-429a-b532-8bdfd5415e43,#N/A,#N/A,#N/A,Problem,Closed,User didn't attend training,Using attachments as templates,Medium,User Needs Help,2024-08-21T17:26:03.000Z,false,#N/A,#N/A,#N/A
ae4b90ba-9376-40e0-8194-6b77ae12599c,c41b226f-67f6-4c4f-bfcb-3c76d518d19a,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
73c65483-fbe3-45f1-8853-092ad10fe473,8935e75f-d5c0-4863-ab47-e2a17be1cb9d,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
5e766d1e-fd12-4b59-b207-633da65ef2a8,936cad65-ab58-4988-ab3d-95ba9d99c222,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
aaedf508-b559-47ea-bc65-e0bc9399980b,6f09e493-6a32-46d8-91f4-d1c1d0303a91,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
e0cbb5f1-ca03-465d-abe2-147646b3382d,c0f70127-fadf-4373-b1f1-d579d21ec2d0,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-08-21T17:26:08.000Z,false,#N/A,#N/A,#N/A
5db178f7-e34f-4a7d-b3de-de097dcbccc0,6af2cd9d-45b2-4fdc-b828-ce1202fdd7d1,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
c873861d-76bb-47a6-a6c4-043424a874b6,acf7b700-0197-4156-ae58-17f6b388d3de,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
f093888c-d3b5-4999-b8c7-e8c7cc7da8c8,7be5788b-b87b-480f-88a1-fd966ade7ac6,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,2024-08-21T17:26:08.000Z,false,#N/A,#N/A,#N/A
9071603a-17c4-46f2-8e2b-7743a0610988,936cad65-ab58-4988-ab3d-95ba9d99c222,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
3fb52823-169e-4c70-9884-4d23c4f77f6a,edb93323-3ab0-4115-9081-114bd6bfd23a,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
87f623b3-5223-439b-b418-50914c8ff3aa,943e4f51-4cb0-4e29-8f1f-9b9f59de220f,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
11fa5b56-e1ff-4ca3-9d2d-86b95cad4708,7f2551b2-699d-48db-8080-6acc33b78454,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
6f7a1509-c069-4287-932f-c07602c0818f,a5566fd1-1242-4470-b5c2-fc5c64a3a863,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
37594e6b-7c43-4e23-96f0-dbadb5ecbcc2,0938a1cc-70d6-4bcd-b7d7-890a7891544d,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Phones busy,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
c92d52e1-7bb1-4e28-99e7-9fb690937c7e,957b9bf5-b619-466b-8fce-d7fc114ab3b0,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
a7bad502-8526-437e-b819-182d81cc0aa1,929614ff-c622-499b-8a68-d7f111eec76d,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-08-21T17:25:56.000Z,false,#N/A,#N/A,#N/A
0888a327-95a4-4735-aaa9-1e911d9f5f29,8387b2ff-2279-48b7-b907-dde12c7a1f3d,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
440d04d6-cdaf-4831-b85d-1c8a81de3a00,ebcd2db4-7c06-4fdd-9cc5-4cb4582bb147,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
dae50fe9-ce5b-4abf-9cc6-5181a906fe50,f3f54a84-6f83-4a94-bce8-066375fb1e50,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
3bda385d-62f8-4e6a-b49c-6a60e4206922,efde0613-0606-490f-a795-14d7f5dd98c5,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
c46cffe8-922b-4a3a-a5d9-e682edbfb0f2,18973a35-a6a4-4677-80bd-9e68134f50b6,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Word Hyperlink field and label,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
077488b5-2504-449b-b36d-681cddede3ab,7cdc7de7-12ab-47c6-b059-3d44c9b94cee,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
0680ae64-78d1-4cbb-9216-59c48b035df8,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,#N/A,#N/A,#N/A,Question,Approved,Instructions not clear,Current Balance,Medium,Unsure how much I owe this month.,#N/A,false,#N/A,#N/A,#N/A
1d5b5c6c-7783-4470-a01c-3c499e43c7b0,245a82ba-3220-4d32-8404-2b0cf11c61ba,#N/A,#N/A,#N/A,Problem,New,User didn't attend training,Data not showing sorted,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
6ae94d57-f88e-4869-ad01-14ffb5b5995b,a63edf52-6bad-4710-ac45-7b9611541238,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
54d77c9d-71c6-4026-8bfa-c31d6d4dbaf0,33054ccf-ee83-4e6c-95a1-5415e104c081,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
5437df76-7719-46c1-b515-842ecc68e049,2cba0e46-0694-4509-a74f-7d434086b2ad,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
91ac2318-0dca-4a8c-ac02-3e7120c6a750,d1e7fe16-afbf-4b21-881a-79c9518bfc60,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
eba1bf5f-3a1a-493a-b421-39150ed4d822,2be5173b-2455-4ecc-968d-e622a896cfe2,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
86cfe666-1faa-4344-8ee2-cefc0eeac3e9,2bf33df0-1ef1-4e67-87f1-4ab40cc4f13f,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7dfe7e24-1c0b-4bf2-aba7-8d4c14202e60,cdabd1c4-7af7-4856-b85a-f914f125c256,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
2214004f-553e-4548-9c6a-c430e0f2df61,7a0e2bbb-2712-4df7-be88-17d204a2a3c8,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access to company analytics?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
13d59ce2-24fb-4d59-bc4d-5bf7b649452b,9d558da1-1efe-4f2d-8da5-8a3496d78d5b,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
b6cebaa2-26ae-4230-9725-d47c5cddf9cc,42257c21-626b-4e88-801d-ece66b811ce1,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
f843e2c9-d3fd-4b62-916f-3d2f2f169e27,5e93e5fe-0c50-4615-8bf6-39546b6cbfaf,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
b8885f4f-6a84-4bae-8120-e277f509408b,d57d8915-3e62-411b-b542-344391fd3c88,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
0d4dda4c-16d3-47a9-b107-92a65309bb27,410e52c7-b9de-422c-8c64-c6476218130f,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
7adefc8f-fc23-4a3f-8630-79200191d97d,801c3650-d8d4-4b39-a851-457cab98dead,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
4a50175b-bab5-4494-a6eb-8b7c2fd03d22,18a64b69-ab47-49c4-a92b-245ce84afc35,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
94ae0136-4419-4d20-b103-fbbfac581fc1,0877a566-c2a3-4c82-9bc2-9d651a1a7452,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
3662e4ae-1edf-46da-8991-ce2586b3c4eb,cb99af38-cf2a-45e1-ac99-4530f0d87f7a,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
55af549b-f874-434a-856f-e673c5aa017e,7f2551b2-699d-48db-8080-6acc33b78454,#N/A,#N/A,#N/A,Problem,Pending Approval,Complex functionality,Troubleshooting custom solution,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
96aa4bfe-89c6-40ef-80dc-433daad46e74,caf51328-8769-4593-893b-04e2b34a246f,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
72d46fc6-4059-4032-b58b-db86e6e3279a,b668ff72-3239-4524-9755-1d088e5687ae,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
de1799c1-a22d-4d8e-87f6-2df9b317d4c2,468f2883-a4a2-4df8-82ed-8d8228f9cd1e,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
